id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34066035,禅意慧舍带厨房套房一昌平民宿/十三陵镇仙人洞村/蟒山森林公园神路 燕子湖乐多港居庸关花海 政法大学,138993926,庭栖,,昌平区,40.24973,116.24189,Entire home/apt,206,1,1,2021-05-21,0.14,11,145,1,
34066403,3居2号，雾灵山北门，近古北水镇，依山傍水木屋三居室，自带小院 贰号院,187386039,文凯,,密云县 / Miyun,40.65053,117.44749,Entire home/apt,1459,1,4,2020-08-15,0.12,13,212,0,
34066470,两张双人床房,257249123,悦欣居,,延庆县 / Yanqing,40.36122,116.00128,Entire home/apt,371,1,0,,,6,0,0,
34066744,四合院里的大床房,257249123,悦欣居,,延庆县 / Yanqing,40.36066,116.00007,Private room,300,1,0,,,6,0,0,
34067001,性价比爆棚，靠近簋街、雍和宫最廉价干净卫生的房源,249124240,毓琦,,东城区,39.9419,116.42406,Private room,200,1,5,2019-10-03,0.15,10,217,0,
34067534,一家三口家庭房,257249123,悦欣居,,延庆县 / Yanqing,40.36043,116.0005,Entire home/apt,340,1,0,,,6,0,0,
34067789,原乡悠居精品轻奢民宿小院【冬奥 长城 玉渡山 龙庆峡 海坨】,257252979,Aaron,,延庆县 / Yanqing,40.52021,115.94137,Entire home/apt,3402,1,5,2021-10-02,0.16,1,364,2,
34067911,桃源·钰-北京延庆滑雪原乡美利坚美式度假小镇2居山景湖景房海坨山长城野鸭湖松山龙庆峡方便,206164564,桃子,,延庆县 / Yanqing,40.46003,115.77345,Entire home/apt,899,1,17,2021-07-03,0.52,8,365,2,
34068204,十渡蓝庭小院民宿温馨家庭房一（近蹦极可包院儿）,210882088,蓝庭,,房山区,39.63355,115.59961,Private room,158,1,0,,,6,364,0,
34068563,可凡之家·世博园精舍8卧庭院（世博园）,43986556,可凡,,延庆县 / Yanqing,40.42691,115.92968,Private room,4000,1,0,,,15,365,0,
34073353,近平谷桃花节石林峡平房院子整租三居采摘电影房轰趴馆烧烤麻将机,202718002,寓鉴,,平谷区 / Pinggu,40.10287,117.08554,Entire home/apt,1445,1,0,,,1,339,0,
34074088,「逸境·山水间」民宿-整院四室一厅带厨房   # 温馨安静的山景小院,202654661,金成,,怀柔区 / Huairou,40.856455235709376,116.70526553409238,Entire home/apt,2133,1,4,2021-09-13,0.15,1,360,3,
34075866,奥伦达部落山景观湖洋房·悦墅,255754979,丹,,延庆县 / Yanqing,40.45721,115.77705,Entire home/apt,800,1,6,2021-06-13,0.19,1,180,1,
34080111,云霞小居，湿地公园围绕，古城墙外。东临世园会，西临野鸭湖，北官厅让您省心，省钱，省事，期待您的光临。,235868327,云霞,,延庆县 / Yanqing,40.41268,115.88908,Entire home/apt,688,1,3,2021-05-02,0.20,1,23,1,
34095805,家庭房，一双人加一单人床,257249123,悦欣居,,延庆县 / Yanqing,40.36226,115.99917,Entire home/apt,340,1,5,2021-04-03,0.15,6,0,1,
34095917,清凉谷风景区绿氧空间度假别墅,250241366,琼兰,,密云县 / Miyun,40.60667,116.79298,Entire home/apt,2280,1,3,2021-10-05,0.16,12,0,1,
34096407,延庆石京龙滑雪场 世园会 玉渡山 古崖居 龙庆峡 百里山水画廊 四季花海 若雨随风民宿小院,257474229,余楠,,延庆县 / Yanqing,40.49892,115.89329,Entire home/apt,2588,1,4,2021-09-20,0.13,1,0,1,
34096753,十渡蓝庭小院民宿温馨家庭房二（近蹦极可包院儿）,210882088,蓝庭,,房山区,39.63186,115.59799,Private room,320,1,0,,,6,365,0,
34096882,十渡蓝庭小院民宿温馨家庭房三（近蹦极可包院儿）,210882088,蓝庭,,房山区,39.63196,115.59998,Private room,350,1,0,,,6,365,0,
34097303,观城·雨水 | 豪华民宿  （新店开业特惠） 响水湖 慕田峪长城   品赏天然食材  领略自然风光,47672470,影,,怀柔区 / Huairou,40.46826,116.48257,Private room,834,1,1,2019-09-03,0.04,2,364,0,
34098526,世园会 八达岭 野鸭湖 长城艺术区 世园人家壹号院-荷府 五室一厅,188229944,子安,,延庆县 / Yanqing,40.42649,115.89075,Entire home/apt,2634,1,0,,,7,120,0,
34099697,世园会 八达岭 野鸭湖 温泉滑雪 长城艺术区 世园人家壹号院-荷府 四室,188229944,子安,,延庆县 / Yanqing,40.42597,115.89828,Entire home/apt,2119,1,0,,,7,121,0,
34113383,北京醉忘阁四合院—依山傍水，可代买景区门票，可开普票专票,257577517,桂平,,平谷区 / Pinggu,40.21125,117.24549,Entire home/apt,4102,1,4,2021-01-01,0.14,1,365,1,
34113579,于府庭院/游戏、棋牌、K歌、钓鱼/轰趴一体的一站式民宿/16人/旅游/摄影/写生/北京/怀柔/长哨营,257580384,于于,,怀柔区 / Huairou,40.52591,116.67076,Private room,3380,1,4,2020-10-05,0.12,1,180,0,
34124111,近雁栖湖民宿整院出租（竹里看山民宿）,253178933,竹里看山民宿,,怀柔区 / Huairou,40.413,116.60133,Entire home/apt,5880,1,18,2021-06-13,0.56,1,362,2,
34125640,【慕田仙寓】长城脚下原乡情怀6室3卫整套大宅,10304629,Aming,,怀柔区 / Huairou,40.43534,116.53773,Entire home/apt,1556,1,6,2021-09-19,0.57,1,89,6,
34127611,【山士阁】（簋街/雍和宫/锣鼓巷/三里屯/张自忠地铁150米）独栋六套阁楼套房 景观露台及会客大厅,256770032,SonGy,,东城区,39.93215,116.41371,Private room,8000,1,1,2019-11-23,0.04,5,364,0,
34128942,【山士阁 - 红玉】（张自忠地铁150米/锣鼓巷/后海/雍和宫/三里屯）精致阁楼Loft 附景观露台,256770032,SonGy,,东城区,39.93224,116.41213,Private room,1200,1,0,,,5,364,0,
34137241,大床房,243231892,子月,,密云县 / Miyun,40.6217,117.26514,Private room,350,1,4,2021-10-03,0.13,2,336,1,
34139986,古北水镇悦景院墅双室庭院,257760365,迎新,,密云县 / Miyun,40.65823,117.26697,Entire home/apt,556,1,23,2021-11-20,0.81,2,85,13,
34156243,【古道时光】民宿水长城撞道口下的古朴小院,257500168,磊,,怀柔区 / Huairou,40.41318,116.33623,Entire home/apt,545,1,0,,,2,89,0,
34156293,【古道时光】民宿梵星--水长城撞道口下的小院子,257500168,磊,,怀柔区 / Huairou,40.41211,116.33258,Private room,602,1,0,,,2,89,0,
34156552,北京大兴国际机场附近的三室一厅《缘梦小院》,257891239,秀娟,,大兴区 / Daxing,39.61479,116.38911,Entire home/apt,2055,1,4,2021-12-18,0.16,1,58,2,
34158354,八达岭长城， 野生动物，附近套间,216831253,赵海菊,,延庆县 / Yanqing,40.36597,115.99537,Private room,254,1,1,2019-08-21,0.04,2,272,0,
34158726,北京之巅 灵山风景区 独栋别墅 整幢,257911805,增福,,门头沟区 / Mentougou,39.99208,115.48509,Entire home/apt,2288,1,1,2019-10-04,0.04,2,365,0,
34159087,北京之巅 灵山景区 独栋别墅 单间,257911805,增福,,门头沟区 / Mentougou,39.99236,115.48548,Private room,360,1,1,2021-05-03,0.13,2,365,1,
34159465,西峪水库二层民居,254227763,118****709,,平谷区 / Pinggu,40.31901,117.08766,Private room,500,1,0,,,2,57,0,
34160006,"〈已消毒〉十渡中心观景房整租,近拒马乐园、漂流、蹦极、玻璃栈道。朋友聚，特色菜,烧烤,KTV代购门票",257920095,润莉,,房山区,39.63307,115.59975,Entire home/apt,967,1,0,,,6,82,0,
34163257,长租优惠【初见臻选•染指青春】国贸/7号线/cbd/双井/大郊亭后现代城/网红/高层落地窗高端公寓,250526093,初见臻选,,朝阳区 / Chaoyang,39.898641993879004,116.48817411578418,Entire home/apt,369,1,11,2021-03-30,0.34,18,177,1,
34168225,代家小院包院,251942718,茜茜,,平谷区 / Pinggu,40.18492,117.34156,Private room,4600,1,1,2019-05-03,0.03,2,363,0,
34171084,十渡水溪枫驿民宿,257991555,小伟,,房山区,39.64444,115.62201,Private room,138,1,1,2019-08-19,0.03,1,30,0,
34171220,世园会延庆妫水小筑，依山傍水，风景优美，干净整洁的客房，房主热情好客，交通便利，地道的农家院。,257990415,建利,,延庆县 / Yanqing,40.47445,116.08055,Entire home/apt,2592,1,1,2021-10-02,0.36,1,180,1,
34182871,春天花舍民宿/房山云居寺近十渡整租小院/烧烤团建亲子游拍摄,223490177,春天花舍小筑,,房山区,39.60426,115.7981,Entire home/apt,2166,1,11,2021-05-09,0.34,1,90,2,
34183522,闲乐•小筑 最多10人！慕田峪、水长城红螺寺必经之路，与家人好友，远离喧嚣 度过属于自己的快乐时光！,181194191,念,,怀柔区 / Huairou,40.3277,116.56101,Entire home/apt,2088,1,3,2021-09-19,0.09,1,89,2,
34193554,怀柔/团建聚会/烧烤麻将K歌/独立大院儿/9居/向外长城七号院,117540676,向外民宿,,怀柔区 / Huairou,40.40395,116.5581,Entire home/apt,6241,1,8,2021-07-16,0.25,12,271,4,
34197913,桃源·淼-延庆原乡美利坚美式度假小镇两居景观房世园会海坨山长城龙庆峡野鸭湖松山古崖居游玩方便,257351531,小瓜,,延庆县 / Yanqing,40.46009,115.77572,Entire home/apt,899,1,3,2019-09-13,0.10,4,219,0,
34209853,靠山居农家院/紧邻拒马河/度假、静心胜地提供各大景区特惠票,79207098,露,,房山区,39.63548,115.57629,Private room,165,1,4,2021-05-05,0.12,3,365,1,
34210185,八达岭田园风情小楼、与我相遇吧,258281906,锲而不舍,,延庆县 / Yanqing,40.35994,115.95804,Entire home/apt,518,1,1,2021-10-03,0.36,2,365,1,
34212672,八达岭田园风情小楼、与我相遇吧,258281906,锲而不舍,,延庆县 / Yanqing,40.36019,115.95804,Entire home/apt,518,1,1,2021-02-15,0.10,2,365,1,
34222217,冬夏小筑民宿【山居】-整院泳池-ktv-烧烤bbq烤炉-近柳沟豆腐宴民俗村/世园会/永宁古城,258362478,小虎,,延庆县 / Yanqing,40.4613,116.10771,Entire home/apt,2402,1,1,2019-09-14,0.04,1,180,0,
34230447,清凉夏天~在山间艺术小院～古北水镇～司马台长城,187472458,洛尔,,密云县 / Miyun,40.68457,117.1716,Entire home/apt,3980,1,6,2019-11-09,0.19,1,298,0,
34232845,延庆山隐小住·静院,257723601,大玮,,延庆县 / Yanqing,40.50839,115.94112,Entire home/apt,2983,1,11,2021-09-26,0.36,4,157,5,
34233511,京郊亲子房 两室一卫一厨 爬山散步吃鱼好住处,258461335,良春,,怀柔区 / Huairou,40.41338,116.60097,Entire home/apt,224,1,5,2021-10-02,0.63,2,357,5,
34236708,铭宿-长城脚下的小院  精致家庭间,110778122,田,,怀柔区 / Huairou,40.4166,116.64162,Private room,809,1,5,2019-10-05,0.15,9,267,0,
34237353,家庭房,243231892,子月,,密云县 / Miyun,40.62268,117.26533,Entire home/apt,400,1,0,,,2,336,0,
34238657,桃源-金-北京延庆滑雪原乡美利坚湖景山景亲子房海坨山长城龙庆峡野鸭湖松山玉渡山青龙峡方便,206164564,桃子,,延庆县 / Yanqing,40.46098,115.77541,Entire home/apt,899,1,8,2021-04-30,0.26,8,365,1,
34238903,桃源·峰-北京延庆滑雪原乡美利坚美式度假小镇湖景山景房海坨山长城野鸭湖古崖居龙庆峡松山方便,206164564,桃子,,延庆县 / Yanqing,40.4611,115.77741,Entire home/apt,899,1,13,2021-06-05,0.41,8,364,5,
34257330,十渡蹦极乐谷银滩整租烧烤团建包院小四居,81428114,嘉,,房山区,39.63579,115.64709,Entire home/apt,1512,1,3,2020-07-18,0.10,4,176,0,
34259345,十渡龙翔农家院,258674060,海洋,,房山区,39.639,115.59045,Private room,126,1,3,2019-08-04,0.09,5,70,0,
34262933,世园会小隐轻奢8号院,203461534,艳华,,延庆县 / Yanqing,40.49194,115.88343,Entire home/apt,4842,1,0,,,7,86,0,
34263104,世园会玉渡山小隐轻奢1号院,203461534,艳华,,延庆县 / Yanqing,40.49368,115.88432,Entire home/apt,4842,1,0,,,7,82,0,
34264024,怀柔慕田峪长城精品民宿标间,258692257,明玥,,怀柔区 / Huairou,40.42474,116.55629,Private room,527,1,4,2019-12-31,0.13,2,365,0,
34264180,怀柔慕田峪长城树洞熊民宿,258692257,明玥,,怀柔区 / Huairou,40.42499,116.5566,Private room,2151,1,2,2020-12-31,0.11,2,365,1,
34269596,庭栖慧舍102号院一昌平民宿/十三陵镇仙人洞村/蟒山森林公园神路 燕子湖乐多港居庸关花海 政法大学,138993926,庭栖,,昌平区,40.25075,116.24354,Entire home/apt,870,1,5,2021-05-01,0.27,11,359,2,
34270042,庭栖慧舍25号院一昌平民宿/十三陵镇仙人洞村/蟒山森林公园神路 燕子湖乐多港居庸关花海 政法大学,138993926,庭栖,,昌平区,40.24823,116.24248,Entire home/apt,955,1,4,2020-06-26,0.13,11,361,0,
34270761,新中慧舍家庭套房一昌平蟒山森林公园 花海 神路 乐多港 居庸关长城 苹果主题公园 凤山.临G6,138993926,庭栖,,昌平区,40.25075,116.2433,Entire home/apt,224,1,1,2019-05-14,0.03,11,206,0,
34289484,延庆/世园会民宿/玉渡山/海坨山/野鸭湖/可团建/草坪婚礼/大草坪小隐轻奢“湖畔”大床,203461534,艳华,,延庆县 / Yanqing,40.49331,115.88513,Private room,909,1,1,2019-09-13,0.04,7,0,0,
34290018,延庆/世园会民宿/玉渡山/海坨山/野鸭湖/可团建/草坪婚礼/大草坪小隐轻奢“隔壁”大床,203461534,艳华,,延庆县 / Yanqing,40.49223,115.88373,Private room,909,1,0,,,7,0,0,
34291527,延庆/世园会民宿/玉渡山/海坨山/野鸭湖/可团建/草坪婚礼/大草坪小隐轻奢“有客”大床,203461534,艳华,,延庆县 / Yanqing,40.49246,115.88376,Private room,909,1,0,,,7,0,0,
34292289,延庆/世园会民宿/玉渡山/海坨山/野鸭湖/可团建/草坪婚礼/大草坪小隐轻奢“不舍”大床,203461534,艳华,,延庆县 / Yanqing,40.49153,115.88535,Private room,809,1,0,,,7,0,0,
34292744,延庆/世园会民宿/玉渡山/海坨山/野鸭湖/可团建/草坪婚礼/大草坪小隐轻奢“荒唐”大床,203461534,艳华,,延庆县 / Yanqing,40.49252,115.88548,Private room,1217,1,0,,,7,0,0,
34293899,豪华大床房北京西站宣武医院零重力按摩椅,226618361,E家美宿,,西城区,39.88043,116.31979,Entire home/apt,429,1,7,2021-08-25,0.29,14,365,3,
34295601,【私藏】古北水镇2卫2卧2露台1客厅+独院复式两层叠院@全套宜家家具&长城源著1期司马台长城脚下麻将,147292650,Rania,,密云县 / Miyun,40.65791,117.26532,Entire home/apt,916,1,0,,,1,89,0,
34301801,玻璃栈道、高山漂流/靠山居农家院/917总站,79207098,露,,房山区,39.63698,115.57416,Private room,165,1,1,2019-06-23,0.03,3,89,0,
34302046,单间延庆世园会、八达岭长城、野生动物园、滑雪场、康西草原野鸭湖、龙庆峡、古崖居、百里画廊、玉渡山民宿,258931030,建丽,,延庆县 / Yanqing,40.41583,115.97396,Private room,177,1,1,2019-05-04,0.03,2,65,0,
34316258,【山士阁 - 素云】（张自忠地铁150米/锣鼓巷/雍和宫/五道营/三里屯）精致阁楼Loft独卫及露台,256770032,SonGy,,东城区,39.93464,116.41318,Private room,1500,1,0,,,5,364,0,
34317953,【山士阁 - 莫愁】（邻张自忠地铁/雍和宫/锣鼓巷/三里屯/簋街）沉稳宽敞阁楼Loft 附景观露台,256770032,SonGy,,东城区,39.93412,116.41399,Private room,1800,1,0,,,5,364,0,
34318259,【山士阁 - 丽华】（邻张自忠地铁/锣鼓巷/后海/雍和宫/簋街/三里屯）舒适阁楼Loft 附大露台,256770032,SonGy,,东城区,39.93426,116.4135,Private room,1208,1,0,,,5,364,0,
34319238,双人间北京世园会､八达岭长城野生动物园、打铁花、康西草原野鸭湖､龙庆峡､古崖居､百里画廊､玉渡山民宿,258931030,建丽,,延庆县 / Yanqing,40.41499,115.97336,Private room,268,1,0,,,2,155,0,
34329101,十渡农家院住宿十渡誓言玻璃栈道，十渡高山漂流,258674060,海洋,,房山区,39.63977,115.5899,Private room,180,1,0,,,5,0,0,
34343495,住延庆特色江南小院亲子房 吃柳沟豆腐宴游玉渡山/龙庆峡/世园会/百里画廊,93088334,白梨,,延庆县 / Yanqing,40.48009,116.09354,Entire home/apt,509,1,1,2019-05-19,0.03,2,363,0,
34344894,桃源•钰-延庆原乡美利坚美式度假小镇两居山景湖景房北京世界园艺博览会海坨山长城野鸭湖松山龙庆峡方便,257351531,小瓜,,延庆县 / Yanqing,40.45976,115.77308,Entire home/apt,1175,1,17,2021-10-03,0.53,4,365,9,
34345470,金福苑农家客栈 水库周边 青山脚下 空气清新,259307899,小丹,,密云县 / Miyun,40.44237,116.9275,Private room,750,1,0,,,1,340,0,
34348193,北京市延庆区世园会、玉渡山、龙庆峡、八达岭周边阳光干净整洁民宿，两室一厨一卫,246127150,萌,,延庆县 / Yanqing,40.43377,116.028,Entire home/apt,298,1,4,2021-10-01,0.13,2,364,1,
34357705,延庆世园会古崖居新中式北欧美式工业风远人村舍民宿,169271127,昌浩,,延庆县 / Yanqing,40.44381,115.79614,Entire home/apt,2657,1,3,2021-08-22,0.11,1,173,1,
34359086,〈已消毒〉十渡中心四人间，近漂流、蹦极、玻璃栈道、骑马场、CS、团建拓展场地。可自助烧烤，代购门票。,257920095,润莉,,房山区,39.63335,115.60042,Private room,263,1,4,2021-09-20,0.21,6,89,3,
34361001,雾灵山长城脚下北京王秀兰民宿-家庭房,219396369,秀兰,,密云县 / Miyun,40.65585,117.37953,Private room,283,1,1,2020-08-15,0.06,5,81,0,
34370502,津渡『小山楼』怀柔圣泉山红螺寺 四室四卫一厅一厨 带院子可烧烤 有机麻和KTV 楼顶露台看星星,154522972,津渡·北京,,怀柔区 / Huairou,40.35959,116.57323,Entire home/apt,2786,1,14,2021-09-13,0.44,1,113,1,
34371218,"《银河水乡》---别墅小院
园内可进行烧烤、屋内配有落地窗，品牌家电，舒适床品。",209666517,赵彤,,怀柔区 / Huairou,40.73415,116.62882,Entire home/apt,2102,1,1,2019-10-05,0.04,1,336,0,
34371959,〈已消毒〉十渡中心亲子间，可自助烧烤、品特色菜……漂流、CS、大冲关、蹦极……代购门票，免费停车,257920095,润莉,,房山区,39.63158,115.59641,Private room,211,1,6,2021-07-24,0.76,6,181,6,
34372045,雾灵山北门，近古北水镇依山傍水，避暑度假精品木屋5居小院壹号院,187386039,文凯,,密云县 / Miyun,40.65039,117.4481,Entire home/apt,2074,1,1,2020-08-08,0.06,13,214,0,
34381117,万圣谷私家艺术园林千平大别墅/近石林峡金海湖/投影会议室露天泳池/团建婚礼年会,104630456,依黛,,平谷区 / Pinggu,40.25722,117.24786,Entire home/apt,13714,1,0,,,1,360,0,
34385467,八达岭长城【烧烤聚会】【休闲旅游】【游戏娱乐】民宿,257038161,建,,延庆县 / Yanqing,40.35366,115.98505,Entire home/apt,3800,1,0,,,2,90,0,
34386837,怀柔慕田峪长城 ——老家小居民宿,259574416,老家小居,,怀柔区 / Huairou,40.419991,116.544441,Entire home/apt,1557,1,12,2021-10-30,0.42,2,0,5,
34397885,书屋LOFT小院,9767323,Hongyin,,延庆县 / Yanqing,40.46155,115.86724,Private room,300,1,12,2021-07-10,0.37,1,89,3,
34406194,【向南小院】密云黑山寺自家用小院|步行可至大云峰禅寺|密云水库景点环绕|休闲群聚独院,161081896,楠,,密云县 / Miyun,40.48702,116.78225,Entire home/apt,1437,1,27,2021-10-02,0.89,1,79,6,
34409638,清孔雀/秘境小院$紧邻野鸭湖八达岭长城玉渡山4房10人,233579555,清孔雀,,延庆县 / Yanqing,40.40186,115.8812,Entire home/apt,4353,1,14,2021-08-11,0.49,14,361,3,
34410557,平谷金海湖明长城遗址脚下不如闲小院,114493318,Gao,,平谷区 / Pinggu,40.26863,117.31865,Entire home/apt,3883,1,3,2021-06-26,0.17,1,0,1,
